session_id,stage_name,stage_index,stage_trial_index,stage_trial_count,trial_id,img_id,img_path,filter_left,filter_right,selected_filter,reaction_time_ms
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,5,45,31,N096,./images/N096.jpg,filter-hudson,filter-inkwell,filter-hudson,12786
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,6,45,25,N095,./images/N095.jpg,filter-lark,filter-inkwell,filter-lark,5535
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,7,45,27,N027,./images/N027.jpg,filter-lark,filter-moon,filter-lark,2921
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,8,45,6,N108,./images/N108.jpg,filter-inkwell,filter-gingham,filter-inkwell,9151
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,9,45,13,N014,./images/N014.jpg,filter-moon,filter-sutro,filter-sutro,2717
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,10,45,36,N031,./images/N031.jpg,filter-sutro,filter-gingham,filter-sutro,2976
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,11,45,10,N085,./images/N085.jpg,filter-hudson,filter-juno,filter-juno,4468
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,12,45,23,N095,./images/N095.jpg,filter-lark,filter-1977,filter-1977,10041
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,13,45,33,N031,./images/N031.jpg,filter-lofi,filter-clarendon,filter-lofi,7587
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,14,45,11,N040,./images/N040.jpg,filter-juno,filter-gingham,filter-gingham,2609
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,15,45,28,N085,./images/N085.jpg,filter-hudson,filter-lark,filter-hudson,3410
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,16,45,43,N097,./images/N097.jpg,filter-clarendon,filter-lark,filter-lark,3349
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,17,45,2,N014,./images/N014.jpg,filter-gingham,filter-clarendon,filter-gingham,2346
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,18,45,9,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-hudson,7063
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,19,45,26,N030,./images/N030.jpg,filter-1977,filter-hudson,filter-1977,3263
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,20,45,7,N043,./images/N043.jpg,filter-hudson,filter-moon,filter-hudson,5670
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,21,45,44,N077,./images/N077.jpg,filter-juno,filter-inkwell,filter-juno,3013
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,22,45,12,N030,./images/N030.jpg,filter-juno,filter-lark,filter-lark,5759
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,23,45,41,N043,./images/N043.jpg,filter-inkwell,filter-sutro,filter-sutro,3042
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,24,45,17,N023,./images/N023.jpg,filter-lofi,filter-gingham,filter-lofi,3795
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,25,45,14,N030,./images/N030.jpg,filter-lofi,filter-juno,filter-lofi,2410
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,26,45,8,N002,./images/N002.jpg,filter-gingham,filter-moon,filter-gingham,5677
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,27,45,29,N017,./images/N017.jpg,filter-sutro,filter-1977,filter-1977,2417
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,28,45,37,N108,./images/N108.jpg,filter-sutro,filter-lark,filter-sutro,4326
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,29,45,35,N017,./images/N017.jpg,filter-1977,filter-lofi,filter-lofi,3814
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,30,45,15,N093,./images/N093.jpg,filter-moon,filter-juno,filter-juno,3144
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,31,45,24,N096,./images/N096.jpg,filter-juno,filter-1977,filter-1977,3150
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,32,45,40,N102,./images/N102.jpg,filter-inkwell,filter-clarendon,filter-clarendon,4092
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,33,45,1,N020,./images/N020.jpg,filter-gingham,filter-hudson,filter-hudson,5700
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,34,45,34,N040,./images/N040.jpg,filter-lofi,filter-moon,filter-moon,4140
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,35,45,42,N002,./images/N002.jpg,filter-1977,filter-gingham,filter-gingham,12704
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,36,45,19,N040,./images/N040.jpg,filter-juno,filter-clarendon,filter-juno,3687
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,37,45,32,N102,./images/N102.jpg,filter-gingham,filter-lark,filter-lark,6280
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,38,45,18,N020,./images/N020.jpg,filter-hudson,filter-sutro,filter-sutro,2377
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,39,45,4,N093,./images/N093.jpg,filter-moon,filter-inkwell,filter-moon,6990
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,40,45,39,N088,./images/N088.jpg,filter-1977,filter-inkwell,filter-1977,1763
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,41,45,5,N108,./images/N108.jpg,filter-1977,filter-clarendon,filter-1977,2672
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,42,45,21,N097,./images/N097.jpg,filter-clarendon,filter-sutro,filter-sutro,1806
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,43,45,22,N096,./images/N096.jpg,filter-lark,filter-lofi,filter-lofi,1987
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,44,45,45,N077,./images/N077.jpg,filter-clarendon,filter-moon,filter-clarendon,7261
03830eaf-9d24-4d70-9da5-3c8f2140d7ac,arousal,2,45,45,30,N097,./images/N097.jpg,filter-moon,filter-1977,filter-1977,9166
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,1,45,40,N017,./images/N017.jpg,filter-gingham,filter-lark,filter-gingham,6437
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,2,45,28,N095,./images/N095.jpg,filter-1977,filter-gingham,filter-gingham,3940
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,3,45,27,N014,./images/N014.jpg,filter-moon,filter-lofi,filter-lofi,1690
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,4,45,36,N030,./images/N030.jpg,filter-1977,filter-clarendon,filter-clarendon,3801
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,5,45,1,N027,./images/N027.jpg,filter-sutro,filter-hudson,filter-hudson,1562
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,6,45,33,N002,./images/N002.jpg,filter-lark,filter-inkwell,filter-lark,4851
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,7,45,43,N020,./images/N020.jpg,filter-juno,filter-gingham,filter-juno,4432
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,8,45,21,N095,./images/N095.jpg,filter-moon,filter-1977,filter-moon,2307
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,9,45,23,N108,./images/N108.jpg,filter-gingham,filter-moon,filter-moon,5550
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,10,45,19,N017,./images/N017.jpg,filter-inkwell,filter-moon,filter-inkwell,6242
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,11,45,11,N108,./images/N108.jpg,filter-1977,filter-lark,filter-1977,3475
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,12,45,45,N088,./images/N088.jpg,filter-hudson,filter-inkwell,filter-inkwell,3668
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,13,45,20,N043,./images/N043.jpg,filter-lofi,filter-inkwell,filter-inkwell,2194
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,14,45,7,N093,./images/N093.jpg,filter-moon,filter-lark,filter-moon,1491
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,15,45,37,N097,./images/N097.jpg,filter-juno,filter-moon,filter-juno,1171
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,16,45,12,N088,./images/N088.jpg,filter-sutro,filter-gingham,filter-sutro,1684
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,17,45,32,N043,./images/N043.jpg,filter-clarendon,filter-juno,filter-juno,2049
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,18,45,4,N040,./images/N040.jpg,filter-hudson,filter-juno,filter-hudson,2284
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,19,45,10,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-hudson,4714
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,20,45,13,N096,./images/N096.jpg,filter-hudson,filter-1977,filter-hudson,2871
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,21,45,31,N022,./images/N022.jpg,filter-1977,filter-inkwell,filter-inkwell,14141
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,22,45,3,N077,./images/N077.jpg,filter-lark,filter-clarendon,filter-lark,2133
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,23,45,25,N022,./images/N022.jpg,filter-inkwell,filter-gingham,filter-inkwell,2062
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,24,45,6,N096,./images/N096.jpg,filter-juno,filter-1977,filter-juno,1290
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,25,45,5,N002,./images/N002.jpg,filter-inkwell,filter-clarendon,filter-inkwell,1902
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,26,45,30,N031,./images/N031.jpg,filter-sutro,filter-1977,filter-1977,6517
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,27,45,8,N023,./images/N023.jpg,filter-clarendon,filter-moon,filter-clarendon,1204
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,28,45,38,N031,./images/N031.jpg,filter-lark,filter-juno,filter-juno,5373
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,29,45,34,N077,./images/N077.jpg,filter-sutro,filter-moon,filter-sutro,7738
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,30,45,17,N014,./images/N014.jpg,filter-sutro,filter-clarendon,filter-sutro,1537
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,31,45,22,N085,./images/N085.jpg,filter-lark,filter-lofi,filter-lofi,1698
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,32,45,9,N093,./images/N093.jpg,filter-lofi,filter-hudson,filter-hudson,2092
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,33,45,41,N095,./images/N095.jpg,filter-moon,filter-hudson,filter-moon,6070
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,34,45,39,N102,./images/N102.jpg,filter-inkwell,filter-juno,filter-inkwell,2830
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,35,45,14,N023,./images/N023.jpg,filter-lofi,filter-sutro,filter-lofi,3334
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,36,45,16,N097,./images/N097.jpg,filter-juno,filter-lofi,filter-lofi,1974
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,37,45,35,N020,./images/N020.jpg,filter-hudson,filter-lark,filter-lark,1146
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,38,45,29,N085,./images/N085.jpg,filter-lofi,filter-clarendon,filter-lofi,857
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,39,45,44,N085,./images/N085.jpg,filter-lofi,filter-1977,filter-lofi,3927
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,40,45,2,N030,./images/N030.jpg,filter-juno,filter-sutro,filter-juno,942
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,41,45,18,N093,./images/N093.jpg,filter-clarendon,filter-gingham,filter-clarendon,16289
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,42,45,15,N027,./images/N027.jpg,filter-lark,filter-sutro,filter-lark,2375
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,43,45,42,N040,./images/N040.jpg,filter-gingham,filter-hudson,filter-hudson,2462
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,44,45,26,N096,./images/N096.jpg,filter-gingham,filter-lofi,filter-lofi,872
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,valence,1,45,45,24,N102,./images/N102.jpg,filter-inkwell,filter-sutro,filter-sutro,2837
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,1,45,18,N020,./images/N020.jpg,filter-hudson,filter-sutro,filter-hudson,13567
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,2,45,10,N085,./images/N085.jpg,filter-hudson,filter-juno,filter-hudson,1624
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,3,45,36,N031,./images/N031.jpg,filter-sutro,filter-gingham,filter-sutro,1564
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,4,45,2,N014,./images/N014.jpg,filter-gingham,filter-clarendon,filter-clarendon,3930
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,5,45,17,N023,./images/N023.jpg,filter-lofi,filter-gingham,filter-lofi,695
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,6,45,31,N096,./images/N096.jpg,filter-hudson,filter-inkwell,filter-inkwell,4685
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,7,45,44,N077,./images/N077.jpg,filter-juno,filter-inkwell,filter-inkwell,1907
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,8,45,34,N040,./images/N040.jpg,filter-lofi,filter-moon,filter-moon,1747
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,9,45,32,N102,./images/N102.jpg,filter-gingham,filter-lark,filter-lark,1443
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,10,45,14,N030,./images/N030.jpg,filter-lofi,filter-juno,filter-lofi,2551
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,11,45,33,N031,./images/N031.jpg,filter-lofi,filter-clarendon,filter-clarendon,1614
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,12,45,8,N002,./images/N002.jpg,filter-gingham,filter-moon,filter-gingham,1687
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,13,45,23,N095,./images/N095.jpg,filter-lark,filter-1977,filter-1977,2947
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,14,45,20,N088,./images/N088.jpg,filter-inkwell,filter-lofi,filter-inkwell,744
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,15,45,37,N108,./images/N108.jpg,filter-sutro,filter-lark,filter-sutro,1724
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,16,45,6,N108,./images/N108.jpg,filter-inkwell,filter-gingham,filter-inkwell,1803
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,17,45,26,N030,./images/N030.jpg,filter-1977,filter-hudson,filter-1977,3712
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,18,45,39,N088,./images/N088.jpg,filter-1977,filter-inkwell,filter-1977,1084
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,19,45,35,N017,./images/N017.jpg,filter-1977,filter-lofi,filter-1977,3281
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,20,45,15,N093,./images/N093.jpg,filter-moon,filter-juno,filter-juno,4106
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,21,45,16,N027,./images/N027.jpg,filter-sutro,filter-juno,filter-juno,1566
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,22,45,4,N093,./images/N093.jpg,filter-moon,filter-inkwell,filter-moon,779
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,23,45,41,N043,./images/N043.jpg,filter-inkwell,filter-sutro,filter-sutro,778
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,24,45,19,N040,./images/N040.jpg,filter-juno,filter-clarendon,filter-juno,1325
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,25,45,5,N108,./images/N108.jpg,filter-1977,filter-clarendon,filter-1977,1152
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,26,45,21,N097,./images/N097.jpg,filter-clarendon,filter-sutro,filter-clarendon,2110
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,27,45,7,N043,./images/N043.jpg,filter-hudson,filter-moon,filter-hudson,1758
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,28,45,11,N040,./images/N040.jpg,filter-juno,filter-gingham,filter-juno,747
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,29,45,43,N097,./images/N097.jpg,filter-clarendon,filter-lark,filter-lark,1106
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,30,45,1,N020,./images/N020.jpg,filter-gingham,filter-hudson,filter-hudson,1378
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,31,45,9,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-clarendon,794
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,32,45,42,N002,./images/N002.jpg,filter-1977,filter-gingham,filter-1977,782
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,33,45,22,N096,./images/N096.jpg,filter-lark,filter-lofi,filter-lofi,916
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,34,45,24,N096,./images/N096.jpg,filter-juno,filter-1977,filter-juno,709
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,35,45,40,N102,./images/N102.jpg,filter-inkwell,filter-clarendon,filter-clarendon,790
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,36,45,3,N022,./images/N022.jpg,filter-lofi,filter-hudson,filter-lofi,930
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,37,45,45,N077,./images/N077.jpg,filter-clarendon,filter-moon,filter-clarendon,699
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,38,45,38,N023,./images/N023.jpg,filter-lofi,filter-sutro,filter-lofi,946
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,39,45,30,N097,./images/N097.jpg,filter-moon,filter-1977,filter-1977,751
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,40,45,25,N095,./images/N095.jpg,filter-lark,filter-inkwell,filter-inkwell,1852
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,41,45,28,N085,./images/N085.jpg,filter-hudson,filter-lark,filter-hudson,658
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,42,45,12,N030,./images/N030.jpg,filter-juno,filter-lark,filter-juno,776
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,43,45,13,N014,./images/N014.jpg,filter-moon,filter-sutro,filter-sutro,978
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,44,45,29,N017,./images/N017.jpg,filter-sutro,filter-1977,filter-1977,1117
3d39639a-3c6a-4fe6-ba3f-f8b09c9d2064,arousal,2,45,45,27,N027,./images/N027.jpg,filter-lark,filter-moon,filter-lark,3638
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,1,45,31,N022,./images/N022.jpg,filter-1977,filter-inkwell,filter-1977,13101
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,2,45,25,N022,./images/N022.jpg,filter-inkwell,filter-gingham,filter-gingham,20903
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,3,45,28,N095,./images/N095.jpg,filter-1977,filter-gingham,filter-gingham,2144
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,4,45,36,N030,./images/N030.jpg,filter-1977,filter-clarendon,filter-clarendon,1021
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,5,45,26,N096,./images/N096.jpg,filter-gingham,filter-lofi,filter-lofi,1551
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,6,45,4,N040,./images/N040.jpg,filter-hudson,filter-juno,filter-hudson,7636
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,7,45,43,N020,./images/N020.jpg,filter-juno,filter-gingham,filter-juno,1991
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,8,45,10,N022,./images/N022.jpg,filter-clarendon,filter-hudson,filter-hudson,1552
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,9,45,19,N017,./images/N017.jpg,filter-inkwell,filter-moon,filter-inkwell,2395
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,10,45,16,N097,./images/N097.jpg,filter-juno,filter-lofi,filter-lofi,1771
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,11,45,6,N096,./images/N096.jpg,filter-juno,filter-1977,filter-juno,1374
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,12,45,33,N002,./images/N002.jpg,filter-lark,filter-inkwell,filter-lark,2157
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,13,45,42,N040,./images/N040.jpg,filter-gingham,filter-hudson,filter-gingham,2200
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,14,45,17,N014,./images/N014.jpg,filter-sutro,filter-clarendon,filter-sutro,1908
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,15,45,39,N102,./images/N102.jpg,filter-inkwell,filter-juno,filter-juno,1507
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,16,45,41,N095,./images/N095.jpg,filter-moon,filter-hudson,filter-hudson,1513
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,17,45,3,N077,./images/N077.jpg,filter-lark,filter-clarendon,filter-lark,1503
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,18,45,7,N093,./images/N093.jpg,filter-moon,filter-lark,filter-lark,1361
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,19,45,44,N085,./images/N085.jpg,filter-lofi,filter-1977,filter-lofi,1085
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,20,45,9,N093,./images/N093.jpg,filter-lofi,filter-hudson,filter-hudson,1492
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,21,45,27,N014,./images/N014.jpg,filter-moon,filter-lofi,filter-lofi,2973
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,22,45,12,N088,./images/N088.jpg,filter-sutro,filter-gingham,filter-gingham,1976
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,23,45,29,N085,./images/N085.jpg,filter-lofi,filter-clarendon,filter-lofi,1206
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,24,45,13,N096,./images/N096.jpg,filter-hudson,filter-1977,filter-hudson,2664
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,25,45,14,N023,./images/N023.jpg,filter-lofi,filter-sutro,filter-lofi,4814
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,26,45,1,N027,./images/N027.jpg,filter-sutro,filter-hudson,filter-hudson,3404
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,27,45,24,N102,./images/N102.jpg,filter-inkwell,filter-sutro,filter-sutro,1551
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,28,45,8,N023,./images/N023.jpg,filter-clarendon,filter-moon,filter-moon,991
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,29,45,11,N108,./images/N108.jpg,filter-1977,filter-lark,filter-1977,1848
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,30,45,5,N002,./images/N002.jpg,filter-inkwell,filter-clarendon,filter-clarendon,744
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,31,45,38,N031,./images/N031.jpg,filter-lark,filter-juno,filter-juno,2092
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,32,45,32,N043,./images/N043.jpg,filter-clarendon,filter-juno,filter-juno,1282
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,33,45,18,N093,./images/N093.jpg,filter-clarendon,filter-gingham,filter-gingham,1618
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,34,45,22,N085,./images/N085.jpg,filter-lark,filter-lofi,filter-lofi,1132
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,35,45,21,N095,./images/N095.jpg,filter-moon,filter-1977,filter-1977,1569
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,36,45,20,N043,./images/N043.jpg,filter-lofi,filter-inkwell,filter-inkwell,1772
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,37,45,35,N020,./images/N020.jpg,filter-hudson,filter-lark,filter-lark,2303
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,38,45,2,N030,./images/N030.jpg,filter-juno,filter-sutro,filter-juno,2311
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,39,45,30,N031,./images/N031.jpg,filter-sutro,filter-1977,filter-sutro,3334
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,40,45,15,N027,./images/N027.jpg,filter-lark,filter-sutro,filter-sutro,1622
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,41,45,34,N077,./images/N077.jpg,filter-sutro,filter-moon,filter-sutro,1123
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,42,45,45,N088,./images/N088.jpg,filter-hudson,filter-inkwell,filter-hudson,1687
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,43,45,23,N108,./images/N108.jpg,filter-gingham,filter-moon,filter-moon,1000
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,44,45,40,N017,./images/N017.jpg,filter-gingham,filter-lark,filter-gingham,1853
4ce460c2-2e6a-49dd-b2db-738125bf3a92,valence,1,45,45,37,N097,./images/N097.jpg,filter-juno,filter-moon,filter-juno,2776
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,1,45,35,N017,./images/N017.jpg,filter-1977,filter-lofi,filter-lofi,5496
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,2,45,38,N023,./images/N023.jpg,filter-lofi,filter-sutro,filter-lofi,1626
4ce460c2-2e6a-49dd-b2db-738125bf3a92,arousal,2,3,45,45,N077,./images/N077.jpg,filter-clarendon,filter-moon,filter-clarendon,1963
